listing_id,date,num_reviews,reviewers
43392065,2025-08-01,2,"712995816,369733255"
43392065,2025-06-01,1,259282253
18996999,2025-06-01,2,"34406844,39473080"
18996999,2025-08-01,1,517569054
18996999,2025-07-01,2,"343947642,589911290"
18996999,2026-03-01,1,582162300
19801374,2025-07-01,2,"691126993,367484977"
19801374,2025-11-01,4,"64763994,127531513,391794739,331348947"
19801374,2025-09-01,3,"77166750,153751547,434279505"
19801374,2026-03-01,3,"123081868,747021398,322775323"
19801374,2025-12-01,1,329286617
19801374,2025-10-01,1,211927420
19801374,2025-08-01,3,"144821651,538876702,552022280"
19801374,2025-06-01,4,"69581906,686569807,62947665,264246865"
18712652,2025-09-01,1,191271277
18712652,2025-08-01,1,103056967
18712652,2025-07-01,2,"62478992,334631443"
18712652,2025-06-01,1,359036489
18712652,2026-05-01,1,225136121
6066667,2025-07-01,1,125229119
27855416,2026-05-01,3,"532187422,734110797,173285396"
27855416,2026-03-01,3,"168431079,266634555,751063843"
27855416,2025-07-01,9,"134558712,412698486,703380327,509589224,478461598,145431820,471873935,479660545,401257537"
27855416,2025-11-01,5,"284979974,360694453,116233905,572233096,681462419"
27855416,2025-09-01,4,"507328253,74062188,204092474,147794265"
27855416,2026-01-01,2,"266634555,127313706"
27855416,2025-06-01,5,"27355516,127313706,696495819,500990961,256200151"
27855416,2025-10-01,3,"266634555,129225485,348756139"
27855416,2025-08-01,5,"128279112,426072706,383516776,449001143,655966336"
27855416,2025-12-01,1,43598574
27855416,2026-04-01,5,"364961729,709559374,248005008,747476807,77722481"
37456688,2026-03-01,5,"439307746,580803034,662845308,657719446,448444624"
37456688,2026-01-01,1,684505865
37456688,2025-11-01,2,"523298105,405182930"
37456688,2025-09-01,1,150402578
37456688,2025-07-01,1,427858450
37456688,2026-04-01,3,"418945603,352203568,204793691"
37456688,2026-02-01,3,"329836122,264787275,335943019"
37456688,2025-10-01,3,"523298105,272080527,717472187"
37456688,2025-08-01,1,709416333
31483954,2025-07-01,3,"45606014,547202289,291116299"
31483954,2025-11-01,2,"23890557,369898414"
31483954,2025-09-01,2,"214488364,51995523"
31483954,2026-03-01,2,"173026529,411119223"
31483954,2025-08-01,4,"27183199,696849628,155116625,118201869"
31483954,2025-06-01,6,"65528060,520918965,178214550,3334041,675905343,225420155"
31483954,2025-12-01,1,729128536
31483954,2025-10-01,2,"655594747,348635275"
31483954,2026-04-01,2,"686104461,658669764"
44449958,2026-03-01,1,744758652
44449958,2026-01-01,1,394534562
44449958,2025-10-01,1,67454932
42618048,2026-05-01,1,175352014
